SpanishData|BullyingLabel
siempre preguntarse maldición violador violación lito muchachas no fucken pagar maldición prostituta amperio amperio mierda mierda mata ver lito muchachas muriendo me gusta si de acuerdo incorrecto|0.0
hecho spam yendo obtener ducha relajarse poco correo no deseado esta noche 3 yas correo no deseado ya señora|0.0
hecho spam correcto todavía ordenar cansado salir cosas correo no deseado más tarde 3 kkkkk gracias correo no deseado|0.0
hecho spam día salir cosas gracias 3 bueno descanso día kkk|1.0
yendo dias porque familia razones salir cosas regreso querer spam contar gracias. kkkkk|0.0
yendo terminar respondiendo questiosn paquete cosas salir por favor salir cosas gracias tú. bueno|0.0
yendo vamos cama todavía ahve mucho cosas mente ehhh bien buen día 3 salir cosas. k|0.0
correcto salir cosas 3 por favor amperio gracias kkkkkk|0.0
noche tratar obtener dormir salir cosas gracias 3 kk|0.0
noche esperanza un gran uno hablar personas mañana mañana familia muestra 3 kkkk|0.0
noche correo no deseado mañana extraño día cansado gracias 3 noche|0.0
poco tiene ejército de reserva colgar w. xentury 3 salir cosas gracias tú. kkk divertido|0.0
utilizando http //mobile.formspring.me pedir uno hacer clic.. chicos gorjeo seguir plss http //twitter.com/coquettishdiva gorjeo prestigio móvil primavera|0.0
aqree completamente acerca de hola gatito gracias bonito saber soy solo|0.0
encontrar facebook pase a ver amperio tosha bueno vino o___o hmmm .. extraño enfermo tratar encontrar suponer|0.0
detener acecho carrie sotobosque clips soy escuchando vaquero casanova rito taaaan emocionado dios mio soy súper avivado chiky|0.0
soñado enormes robots coche anuncios matar escapado palacio revolución emo rey amperio reina khia lmao corrió lejos amperio tiene antiguo zona fam cena|0.0
más de 1000 preguntas bandeja de entrada ayer pero 100 no responder preguntas ayer que sucedió restante preguntas suceder ohh debe desaparecido no sé|0.0
preguntas chicos eh|0.0
esperanza bueno día necesitar vamos limpiar casa padrastro viniendo arkansas prometido mamá divorciado 3 años espalda yendo permanecer dias todos esperanza estupendo día búsqueda esta bien|0.0
tiene llamado perra lmao alguna cosa odio llamado no mucho me gusta perra ya sea|0.0
decir -no- creer tierra realmente final citar uno favorito sugerente películas llamado donnie darko 2012 película ya sea ver eso. ohhh bueno ll cheque|0.0
amor gorgous gracias|0.0
amor amor demasiado|0.0
amor amor abril jajaja|0.0
casi corrió prostituta coche cierto historia más loco cosa casi golpear más loco havent mapache|0.0
nunca pensamiento podría .. encontrar perfecto chico|0.0
nunca pensamiento haría amigos ________.|0.0
pensamiento madre alimentado minúsculo cuchara tenedor preguntarse chino madres utilizar palillos de dientes jajajaja|0.0
totalmente preguntó chico paseo .adivinar dijo si no show|1.0
querer ________ hermana. abril|0.0
querer mamá _________. ven cocinar cena ella es asombroso cocinar|0.0
mirando preguntas página me gusta hojeada siempre de verdad lote spammers xd si saber jajaja popular en ninguna parte pags|0.0
de verdad sorprendido preguntó quot musta quot .. jaja.. bien musta atajo término quot kamusta quot .. quot kamusta quot un poco formal término.. de verdad divertido estudiando diferente idiomas ayt además tagalo idioma / s querer aprender si un montón divertido haría mente aprendizaje latín muerto idioma curso aparentemente lote bueno cosas obtener latín manojo cosas establecido|0.0
acecho documental sitio llamado lagos último noche parecía me gusta incluso aunque personas vivió chozas barrios marginales mas feliz personas en vivo moderno desarrollado país obtener along.r son prioridades vida en vivo contento alrededor vecino mayo hay lote vida material más no saber diferente vida|0.0
dar guión amigo con fecha de alguien relación relación alguien relación negocio no deberia creer llamado rompe hogares negocio dar un toque alrededor haría voz opinión preguntó eso es|1.0
hielo crema tarta pastel hielo crema|0.0
idealista realista idealista|0.0
perejil agricultor demandado adornar salario esta bien|0.0
imagen valor mil palabras sonrisa valor millón|0.0
naranja naranja llamado naranja plátano amarillo llamado amarillo porque llamado plátano amor bananas|0.0
querer dejar spam por favor dejar saber molestia k gracias 3 multa|0.0
todos encontró religión real pensar personas haría suelto mente alguna cosa atención unos hipocresía excepto hay mayo nada vida muerte|0.0
todos tiene deseado pensar tierra haría mejor peor sitio havent visto bruce todopoderoso nadie sabe de verdad querer|0.0
dado oportunidad haría me gusta ven espalda fantasma ehh no pensar adivinar haría más bien vamos ver otros ya pasado captura mira adelante finalmente|0.0
calor se levanta infierno frío no no burlarse de bueno señor|0.0
podría __________ haría. ..ser invisible puñetazo media personas espalda cabeza|0.0
podría volar haría ido __________. invierno juegos olímpicos vancouver supuesto maravilloso|0.0
miró cama siguiente haría encontrar novio|0.0
correo no deseado correo no deseado u2665 curso|0.0
escribió amor nota hecho sonrisa cada palabra escribió haría sonrisa jaja decir gracias|0.0
palanqueta grietas maíz uno se preocupa estúpido canción no sé porque estupendo golpear jim grietas maíz no cuidado palanqueta grietas maíz no cuidado jajaja|0.0
amor ciego lencería popular no obtener|0.0
preguntas molestia por favor dejar saber porque enfermo quot no sé quot respuestas seriamente me gusta mal. no apenas dar no sé respuestas preguntas mucho no creer referente sensación me gusta leer respuestas de todas formas taaaan idc correo no deseado mucho..|0.0
aceituna petróleo proviene olivos bebé petróleo ven no sé yo..bueno pregunta aunque|0.0
alguien ropa interior demostración haría contar si ya|0.0
todo mundo escuchando haría decir amor uno otro amabilidad llave felicidad|0.0
hora extra todos los días haría hora baile robot|0.0
enmienda podría impecablemente hacer cumplir haría be..por qué viii excesivo fianza cruel castigo todos va ley uno camino otro equivocadamente castigado ya sea correcto golpear peor malo fácilmente dejar repugnante gobierno necesidades fijo forzado|0.0
tu tiene relación 3 meses hace todavía decir tiene relación todavía ... sí|0.0
golpeado coche otro coche nadie sierra haría salir nombre habla a no porque haría soy increíble conductor|0.0
cuento de hadas.. historia haría escoger pocahontas soy uno que es libro viajes fuera de comodidades explorar ver nuevo tierra líder errante ... fe hallazgo camino|0.0
cambio alguna cosa mundo historia.. haría encontrar hitler de verdad judios hecho cosas estropeado camino proporción historia escribió me gusta eso..idk honesto cierto nunca más media plutón teven hacer mente planeta luna infierno supuesto saber que es real que es escribió libros nosotros hecho creer sucedió|1.0
podría haría beso último persona mensaje de texto persona amigo alguna cosa me gusta camino|0.0
podría pedir dios uno pregunta haría|0.0
podría pájaro haría escoger águila|0.0
podría planta haría escoger urano jajajajajajajaja grieta plutón definitivamente uno eso es planeta luna hora eso es soo|0.0
podría superhéroe uno haría ehhhh prolly amarillo poder ranger..duh|1.0
podría celebridad día haría amperio hmm celebridad no sé ummmm quizás jennifer anniston siempre molesto alguna cosa tierra ayudar otros|0.0
podría nacido historia famoso persona haría julia roberts|0.0
podría cambio uno cosa mundo haría amabilidad humanidad|0.0
podría cambio alguna cosa haría cambio &#39;metro realmente bonita contento actualmente buuut podría adivinar &#39;re pequeño mas alto podría modelo|0.0
podría cambio nombre cualquier cosa querer haría llamada hmm uno stumper ..r adivinar haría cambio brillo solar me gusta|0.0
podría escoger en vivo diferente planeta uno haría escoger en vivo .plutón todavía &#39;re me gusta vivo alaska|0.0
podría nadie bloqueado habitación podría tormento día haría escoger haría tormento tormento mucho estilo|0.0
podría oír alguien pensando día haría escoger hmmm ... dios|0.0
podría perder uno emoción haría me gusta perder amor kriptonita cualquier cosa pensar realizar sin humano tipos debilidad seres siempre|0.0
podría puñetazo uno celebridad sin repercusiones haría taylor rápido|1.0
podría poner alguien gastos de envío sello haría escoger audrey hepburn|0.0
podría transporte en cualquier sitio instantáneamente haría vamos reunirse pensar haría obtener a lo largo aterciopelado|0.0
ven espalda fantasma haría guarida hmm..i no pensar haría guarida haría me gusta casper simpático fantasma querer hacer personas amigos divertido hora|0.0
suficiente dinero obtener autobús casa haría enganche caminata babay|0.0
pálido n / a preguntó nunca más preguntas lo que sea dejar saber bandeja de entrada novio novia engañado haría tomar espalda siempre hecho circunstancias haría reunió suceder esta bien ninguna|0.0
comer pollo pepitas generalmente inmersión pequeño dulce agrio salsa mickey jajaja|0.0
encontró alguien de algun modo embarazada hombres de algun modo embarazada mujer haría reaccionar apesta jajaja jk|1.0
dar dinero caridad uno generalmente dar si camina hora|0.0
fantasma haría querer jugar trucos personas jajaja|0.0
uno día en vivo haría gastar día bailando alrededor canto viendo todo querido dando mucho todos extensión mucho felicidad alrededor nadie mucho podría haría dar todo lejos dulce nada aleatorio personas hacer día pequeño mejor|0.0
eligió demonio vampiro duende haría vampiro|0.0
desafío alguien duelo tipo arma elección fuego antorcha|0.0
escoger millones dólares poder volar haría escoger volar|0.0
unido circo actuar haría querer realizar alto bucear|0.0
sabia alguien yendo morir haría contar|0.0
corrió mundo haría me gusta diferente sitio utopía|0.0
sierra robo haría reporte siaah|0.0
sierra grave crimen tomar sitio dicho podría posiblemente delicado haría contar si|0.0
sierra alguien público baño papel atascado zapato haría contar si entender personas contar otros tipo cosas unidades loco todos haría querer alguien contar sucediendo|0.0
sierra cremallera personas notado haría risa ruidoso código postal curso jajaja|0.0
querido visitar planeta universo cuales uno haría recoger haría incluso en vivo bien planeta universo haría implicar planetas llamado todavía por lo tanto si haría amor vamos planeta he nunca escuchó jajaja si haría en vivo|0.0
dulce dulce haría bolo|0.0
monstruo monstruo haría bonito monstruo haría pálido n / a armario monstruo se esconde armario de verdad soy bonito querer pequeño niño amigo jugar|0.0
juguete juguete haría ruidoso shakin bailando cantando juguete eso es de verdad vistoso hace pequeño unos aprender un montón cosas|0.0
árbol árbol haría sauce ven laico niños lago alguna cosa &#39;re rad dulce|0.0
secuestrado extranjeros haría contar cualquiera si porque haría totalmente awwesome largo experimentos cosas jajaja|0.0
animal haría águila|0.0
dado 100 haría gastar salvar incluso salvar siempre yendo finalmente gastar hacer bueno &#39;re gastar correcto lejos|0.0
dado oportunidad vamos luna haría vamos si querer vamos luna querer saber hecho queso|0.0
dado oportunidad tomar cuidado mono fin de semana haría si excepto &#39;re susto &#39;re comer cara|1.0
miedo factor haría más bien comer vaca intestinos 2 docena silbido cucarachas amor miedo factor por cierto ... y haría más bien vaca intestino|0.0
varado bosque haría querer cuchara paja espátula cuchara|0.0
pájaro haría águila definitivamente|0.0
renacido haría querer nacido permitido|0.0
despertó cárcel haría crimen dui|0.0
universidad graduado universidad es era mayor enfermería|0.0
ojos reflejado todo siempre haría mira personas ojos si|0.0
enfermo dejar de seguir deseo contar gracias nahh bueno|0.0
enfermo dejar de seguir dejar tonto culo saber no necesitar mierda gracias amperio amperio disfrutar descanso día paz jajaja|1.0
soy 30 tu tu desplazarse página gracias|0.0
soy gon n / a tomar polo bailando clases haría hacer cachonda nahhh|0.0
1386 cerdo francia ejecutado público colgando asesinato niño cerdo matar niño comió|0.0
haciendo decisiones siempre final siguiendo ______ dice.. corazón cerebro corazón|0.0
escala 1-5 asustado oscuro 3|0.0
país haría me gusta en vivo honestamente california decir vamos ver|0.0
ojos unidades personas utilizar drogas tiene ejército de reserva tomar alguna cosa más no querer|0.0
opinión discutidor positivo rasgo falla positivo|0.0
inglés primario idioma si jaja si|0.0
francés besos francia llamado besos &#39;re me gusta saber si ya encontrar dejar saber|0.0
mejor obtener mucho pequeño dormir mejor obtener pequeño obtener hecho mas saludable dormir|0.0
incorrecto consiguiendo hija pintar xen uñas dormido nahhhh lindo|0.0
vida significativo en vivo alguien entonces vivo vida morir porque mejor humanidad explique. creer bueno increíble elaborar responder primavera no hacer show|0.0
amor necesario vida|0.0
obama presidente siempre deseado all.i no personas pensamiento se fue votar pasado año|0.0
cuestionarios burlón pruebas te|0.0
alguien mente correcto de verdad|0.0
persona siempre sintió realmente odiado de verdad rasgos personas odio definitivamente|0.0
cualquier cosa casa brilla oscuro hmm..i no pensar|0.0
cualquier cosa hacer enfermo oliendo vómito|0.0
